instituicao_id;st_funcionamento_gn;instituicao_name;cnpj_mantenedora;razao_social
190;10035;ESCOLA DE MEDICINA SOUZA MARQUES DA FUNDAÇÃO TÉCNICO-EDUCACIONAL SOUZA MARQUES;33775164000140;FUNDACAO TECNICO EDUCACIONAL SOUZA MARQUES
25611;10035;FACULDADE ESCOLA DE AYURVEDA;10752748000102;FACULDADE ESCOLA DE AYURVEDA LTDA
23242;10035;Escola Superior São Judas de São Bernardo do Campo;05648257000178;BRASIL EDUCACAO S/A
1725;10035;FACULDADE XV DE AGOSTO;03401784000158;FACULDADES XV DE AGOSTO LTDA - EPP
1741;10034;FACULDADE DE TECNOLOGIA INTERAMÉRICA;59583971000154;INSTITUTO BRASILEIRO DE DIFUSAO CULTURAL S/C LTDA - ME
3323;10035;INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE CAMPINAS;05251381000103;SOCIEDADE DE EDUCACAO E CULTURA RAPHAEL DI SANTO LTDA - EPP
35;10035;FACULDADE DE TECNOLOGIA DE AMERICANA;62823257000109;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA
15053;10035;CENTRO UNIVERSITÁRIO UNIVERSO GOIÂNIA;28638393000182;ASSOCIACAO SALGADO DE OLIVEIRA DE EDUCACAO E CULTURA
1765;10034;FACULDADE DE JOSÉ BONIFÁCIO;19347410000131;UNIESP S.A
3432;10035;FACULDADES INTEGRADAS DE CIÊNCIAS HUMANAS, SAÚDE E EDUCAÇÃO DE GUARULHOS;49091341000109;ASSOCIACAO EDUCACIONAL PRESIDENTE KENNEDY
3987;10035;CENTRO UNIVERSITÁRIO GOYAZES;06152582000108;CENTRO DE ESTUDOS OCTAVIO DIAS DE OLIVEIRA
1689;10034;FACULDADE SANTA IZILDINHA;19347410000131;UNIESP S.A
1838;10035;FACULDADES INTEGRADAS RIO BRANCO;32754233000176;UNIAO BANDEIRANTE DE EDUCACAO E CULTURA S.A.
4421;10034;FACULDADE DE TECNOLOGIA SENAI BELO HORIZONTE;03773700000107;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - SENAI
22739;10034;Instituto SOCIESC de Itajaí;84684182000157;SOCIEDADE DE EDUCACAO SUPERIOR E CULTURA BRASIL S.A.
1758;10035;FACULDADE INDEPENDENTE DO NORDESTE;03262477000133;FAINOR FACULDADE INDEPENDENTE DO NORDESTE LTDA
1616;10035;FACULDADE ANGEL VIANNA;04380536000130;FACULDADE ANGEL VIANNA
5599;10035;LIBERTAS - FACULDADES INTEGRADAS;24903999000147;FUNDACAO EDUCACIONAL COMUNITARIA DE S S PARAISO MG
2297;10035;FACULDADE DE DIREITO DE SANTA MARIA;04849608000146;PRO-ENSINO SOCIEDADE CIVIL LTDA - ME
4028;10034;FACULDADE DE ITAPECERICA DA SERRA;19347410000131;UNIESP S.A
1932;10035;FACULDADE PALOTINA;17597895000196;ENTIDADE PALOTINA DE EDUCACAO E CULTURA
1692;10034;ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE PORTO FERREIRA;51793826000196;ASSOCIACAO DE ESCOLAS REUNIDAS LTDA.
1226;10034;INSTITUTO DE ENSINO SUPERIOR DO ACRE;04515940000174;UNIAO EDUCACIONAL DO NORTE LTDA
22710;10035;FACULDADE PITÁGORAS UNOPAR DE QUIXERAMOBIM;03239470000109;PITAGORAS - SISTEMA DE EDUCACAO SUPERIOR SOCIEDADE LTDA
3882;10034;INSTITUTO DE ENSINO SUPERIOR DE FORMAÇÃO PROFISSIONAL;55752620000179;CEFORP - CENTRO DE FORMACAO PROFISSIONAL DE RIBEIRAO PRETO LTDA.
1722;10034;FACULDADE DE PORTO VELHO;05919287000171;EINSTEIN INSTITUICAO DE ENSINO LTDA - EPP
1325;10035;FACULDADE DE APUCARANA;73243164000113;CESUAP CENTRO DE ENSINO SUPERIOR DE APUCARANA
755;10035;CENTRO DE ENSINO SUPERIOR DE JATAÍ;00079285000106;ASSOCIACAO JATAIENSE DE EDUCACAO
1213;10034;FACULDADE FLEMING;19347410000131;UNIESP S.A
1756;10035;FACULDADE ASSOCIADA BRASIL;03346013000105;SOCIEDADE BRASILEIRA DE ENSINO SUPERIOR
660;10034;FACULDADE METODISTA DO SUL PAULISTA;45457744000178;CENTRO EDUCACIONAL WESLEYANO DO SUL PAULISTA
1886;10034;FACULDADE DE MONTE ALTO;19347410000131;UNIESP S.A
1477;10035;Faculdade JK Michelangelo;43554524000137;ERICH FROMM INSTITUTO EDUCACIONAL LTDA
2005;10035;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE SINOP;14793478000120;UNIC EDUCACIONAL LTDA
25182;10035;Faculdade Brasil Empreender;07971577000190;INSTITUTO PASSO 1 DE ENSINO PESQUISA E LAZER LTDA
25377;10035;FACULDADE INPRO;27683733000124;INSTITUTO PROJECAO - INPRO LTDA
432;10035;FACULDADE PARANAENSE;75344895000180;ASSOCIACAO ROLANDENSE DE ENSINO E CULTURA
23332;10035;Faculdade ALFA de Teófilo Otoni;05598350000115;INSTITUTO EDUCACIONAL ALFAUNIPAC LTDA
3230;10035;FACULDADE LUIZ EDUARDO MAGALHÃES;19347410000131;UNIESP S.A
2826;10035;FACULDADE NOSSA SENHORA DE FÁTIMA;88665914000112;ASSOCIACAO CULTURAL E CIENTIFICA VIRVI RAMOS
3004;10035;INSTITUTO DE ENSINO SUPERIOR SANTA CECÍLIA;05244212000138;INSTITUTO SUPERIOR DE ENSINO STA. CECILIA LTDA - EPP
2270;10035;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE EXTREMA;03769327000110;SOCIEDADE UNIFICADA DE EDUCACAO DE EXTREMA
2165;10035;FACULDADE FOZ DO IGUAÇU;75432153000107;AEI ENSINO SUPERIOR DE IGUACU LTDA.
370;10035;FACULDADE PAULISTA DE ARTES;71587463000140;IBDE INSTITUTO BRASILEIRO DE DESENV.EMPRESARIAL
279;10035;FACULDADES INTEGRADAS HÉLIO ALONSO;42159491000168;ORGANIZACAO HELIO ALONSO DE EDUCACAO E CULTURA OHAEC
15057;10035;CENTRO UNIVERSITÁRIO UNIVERSO JUIZ DE FORA;28638393000182;ASSOCIACAO SALGADO DE OLIVEIRA DE EDUCACAO E CULTURA
5317;10034;FACULDADE PORTO-ALEGRENSE;87248522000195;SOCIEDADE DE EDUCACAO RITTER DOS REIS LTDA.
677;10035;Faculdades Reunidas da ASCE;33861865000100;ASSOCIACAO DE SOLIDARIEDADE A CRIANCA EXCEPCIONAL ASCE
22173;10035;Faculdade - Uninorte  Barcarena;01260169000143;FACULDADE UNIAO EDUCACIONAL NORTE DO PARA LTDA  - ME
4823;10034;FACULDADE DE TECNOLOGIA EVOLUÇÃO;33773260000159;SOCIEDADE UNINORDESTE DE EDUCACAO UNIVERSITARIA DE FORTALEZA S/S LTDA
5451;10035;FACULDADE ANHANGÜERA DE BAURU;04310392000146;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A
24055;10035;FACULDADE FASIPE DE PRIMAVERA;31777390000134;INSTITUTO DE ENSINO PRIMAVERA LTDA
1249;10035;FACULDADE DE EDUCAÇÃO DE COSTA RICA;26838151000107;EVAIR GOMES NOGUEIRA - ME
22625;10035;FACULDADE BOOKPLAY;28396957000118;FORS ESCOLA EDUCACIONAL LTDA
707;10035;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;51793826000196;ASSOCIACAO DE ESCOLAS REUNIDAS LTDA.
1312;10035;FACULDADES INTEGRADAS DE RONDONÓPOLIS;20088672000108;FAIR EDUCACIONAL LTDA
4815;10035;FACULDADE DE TECNOLOGIA SENAI NADIR DIAS DE FIGUEIREDO;03774819000102;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL
25181;10035;FACULDADE ALPHAVILLE;17576283000117;EDUCA-SOCIAL INSTITUTO EDUCACIONAL LTDA
737;10035;CENTRO UNIVERSITÁRIO SÃO CAMILO;58250689000192;UNIAO SOCIAL CAMILIANA
376;10035;CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO;04310392000146;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A
3008;10035;FACULDADE DO INSTITUTO NACIONAL DE PÓS-GRADUAÇÃO DE SÃO JOSÉ DOS CAMPOS;05062412000170;INPG - INSTITUTO NACIONAL DE POS-GRADUACAO LTDA
913;10035;FACULDADES INTEGRADAS DE PARANAÍBA - FIPAR;23690513000177;COSTA EDUCACIONAL EIRELI  - ME
1415;10034;FACULDADE MAGISTER;02608755000107;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.
986;10034;FACULDADE DE EDUCAÇÃO E CULTURA MONTESSORI;02608755000107;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.
4863;10035;FACULDADE PITÁGORAS DE POÇOS DE CALDAS;03239470000109;PITAGORAS - SISTEMA DE EDUCACAO SUPERIOR SOCIEDADE LTDA
24446;10035;Faculdade de Medicina de Açailândia;04298309000160;IBMEC EDUCACIONAL LTDA.
2560;10035;FACULDADE DE ENSINO SUPERIOR DA CIDADE DE FEIRA DE SANTANA;03401083000119;UNEF UNIDADE DE ENSINO SUPERIOR DE FEIRA DE SANTANA LTDA
19323;10035;FACULDADE ANHANGUERA DE MARABÁ;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
24074;10035;Faculdade de Gestão, Educação e de Saúde ;05079440000108;SUPREMA-SOCIEDADE UNIVERSITARIA PARA O ENSINO MEDICO ASSISTENCIAL LTDA
1300;10035;INSTITUTO TAQUARITINGUENSE DE ENSINO SUPERIOR DR. ARISTIDES DE CARVALHO SCHLOBACH;02634667000171;FUNDACAO EDUCACIONAL DE TAQUARITINGA - FETAQ
926;10035;Centro Universitário Anhanguera Pitágoras Unopar de Campo Grande;04310392000146;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A
384;10035;Universidade Evangélica de Goiás;01060102000165;ASSOCIACAO EDUCATIVA EVANGELICA
4945;10035;FACULDADE INTERNACIONAL DO DELTA;35662166000158;CENTRO EDUCACIONAL DE PARNAIBA LTDA
3782;10035;FACULDADE DE TECNOLOGIA CACHOEIRO DE ITAPEMIRIM;05605383000145;FACI - FACULDADE CACHOEIRO DE ITAPEMIRIM LTDA - EPP
23244;10035;Instituto Universitário UNA de Conselheiro Lafaiete;03099921000141;FACEB EDUCACAO LTDA
1827;10035;FACULDADE LUTERANA DE TEOLOGIA;73794810000130;UNIAO CRISTA - ASSOCIACAO SOCIAL E EDUCACIONAL
4567;10035;FACULDADE CENTRO MATO-GROSSENSE;01392802000157;FUNDACAO EDUCACIONAL CLAUDINO FRANCIO
431;10035;FACULDADE DE MEDICINA DE MARÍLIA;66495110000180;FACULDADE DE MEDICINA DE MARILIA
23096;10035;FACULDADE SANTO ANTÔNIO - SJC;29174552000106;OLHAR EDUCACIONAL LTDA
2677;10034;INSTITUTO SUPERIOR DE EDUCAÇÃO SÃO JUDAS TADEU;05078685000102;SESJT - SOCIEDADE DE ENSINO SUPERIOR SAO JUDAS TADEU S/S LTDA - ME
14157;10035;Faculdade de Educação e Estudos Sociais de Uberlândia;17080078000166;FUNDACAO PRESIDENTE ANTONIO CARLOS
1921;10035;FACULDADE DE SÃO BENTO;61018750000185;MOSTEIRO DE SAO BENTO DE SAO PAULO
26;10035;ESCOLA NACIONAL DE CIÊNCIAS ESTATÍSTICAS;33787094000140;FUNDACAO INSTIT BRAS DE GEOGRAFIA E ESTATISTICA IBGE
2575;10035;FACULDADES INTEGRADAS SOARES DE OLIVEIRA;45286234000185;ASSOCIACAO CULTURAL E EDUCACIONAL DE BARRETOS - ACEB
4026;10035;FACULDADE DE TECNOLOGIA ZONA LESTE;62823257000109;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA
2233;10035;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE BELO HORIZONTE;73581118000124;BAIAO CONSULTORIA & CONTABILIDADE LTDA
2323;10035;FACULDADE DA AMAZÔNIA;04398722000105;IESA INSTITUTO DE ENSINO SUPERIOR DA AMAZONIA S/C LTDA - ME
22326;10035;Faculdade Brasília;29297669000179;UP10 EDUCACIONAL LTDA
19733;10034;FACULDADE RENOVAÇÃO DE PONTA GROSSA;79265617000199;CESUMAR - CENTRO DE ENSINO SUPERIOR DE MARINGA LTDA
4442;10034;ESCOLA SUPERIOR PAULISTA DE ADMINISTRAÇÃO - ESPA;19347410000131;UNIESP S.A
22317;10035;Escola Superior da Amazônia de Abaetetuba;11306033000180;FACULDADES INTEGRADAS CARAJAS S/C LTDA - EPP
4631;10034;FACULDADE ANGLO-AMERICANO DE JOÃO PESSOA;04438680000180;CENTRO NORDESTINO DE ENSINO SUPERIOR S/S LTDA
1720;10035;FACULDADE MINAS GERAIS;03418437000138;CESMIG - CENTRO DE ENSINO SUPERIOR MINAS GERAIS LTDA - ME
2282;10035;FACULDADE DE CAFELÂNDIA;04058620000132;UNICA UNIAO DE ENSINO SUPERIOR DE CAFELANDIA S/S LTDA - EPP
1856;10035;FACULDADE DO NORTE NOVO DE APUCARANA;03347235000142;CESA - CENTRO DE ESTUDO SUPERIOR DE APUCARANA
24268;10035;Faculdade UNINORTE Marabá;01260169000143;FACULDADE UNIAO EDUCACIONAL NORTE DO PARA LTDA  - ME
23151;10035;FACULDADE EDUCAR DA IBIAPABA;23946142000141;INSTITUTO DE EDUCACAO EDUCAR EIRELI  - ME
2248;10035;FACULDADE SERGIPANA;01711282000106;ASSOBES ENSINO SUPERIOR LTDA.
1682;10035;Faculdade Católica Salesiana de Macaé;29694775000196;INSTITUTO N S DA GLORIA
15054;10035;CENTRO UNIVERSITÁRIO UNIVERSO RECIFE;28638393000182;ASSOCIACAO SALGADO DE OLIVEIRA DE EDUCACAO E CULTURA
977;10034;FACULDADE SÃO CAMILO;09652671000101;SESSA-SOCIEDADE DE EDUCACAO SUPERIOR DO SEMI-ARIDO LTDA - ME
1712;10035;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE TERESINA;02450160000168;ASSOCIACAO PIAUIENSE DE ENSINO SUPERIOR LTDA - ME
2469;10035;INSTITUTO MACAPAENSE DE ENSINO SUPERIOR;04159727000177;INSTITUTO MACAPAENSE DE ENSINO SUPERIOR S.S LTDA - ME
371;10035;FACULDADE DE MÚSICA CARLOS GOMES;19347410000131;UNIESP S.A
23333;10035;Faculdade Damásio Educacional;04298309000160;IBMEC EDUCACIONAL LTDA.
2194;10035;FACULDADE ANHANGUERA DO RIO GRANDE;04310392000146;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A
5439;10035;CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS;00720144000112;UNIAO EDUCACIONAL DO PLANALTO CENTRAL S.A
22634;10035;FACULDADE FASIPE DE RONDONÓPOLIS;17517109000101;UNIAO DAS FACULDADES FASIPE LTDA
3758;10035;Faculdade UNISUL de Florianópolis;08446503000105;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A
1572;10035;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS;02611487000174;CENTRO DE ENSINO SUPERIOR DO EXTREMO SUL DA BAHIA LTDA
1366;10034;FACULDADE BARDDAL;76599828000170;FUNDACAO BARDDAL DE EDUCACAO E CULTURA
1743;10035;FACULDADE DE TECNOLOGIA OSWALDO CRUZ;60704335000112;PROTECNICA PAULISTA LTDA
2808;10035;FACULDADES ITECNE DE CASCAVEL;03964817000178;FACULDADE SANTA MADALENA SOFIA LTDA
1844;10035;FACULDADES INTEGRADAS STELLA MARIS DE ANDRADINA;48420889000192;FUNDACAO EDUCACIONAL DE ANDRADINA
1445;10035;CENTRO UNIVERSITÁRIO DO INSTITUTO MAUÁ DE TECNOLOGIA;60749736000199;INSTITUTO MAUA DE TECNOLOGIA IMT
14243;10035;Faculdade Presidente Antônio Carlos de Itabirito;17080078000166;FUNDACAO PRESIDENTE ANTONIO CARLOS
2301;10035;FACULDADE FIDELIS;77501286000113;FUNDACAO EDUCACIONAL MENONITA
1138;10034;CENTRO DE EDUCAÇÃO SUPERIOR DE BLUMENAU;03170731000173;SOCIEDADE EDUCACIONAL DR. BLUMENAU LTDA
3029;10035;FACULDADE DA AMAZÔNIA;05093577000109;J. COUTINHO SOCIEDADE CIVIL LTDA  - ME
1375;10035;FACULDADE CATÓLICA RAINHA DA PAZ DE ARAPUTANGA;37500808000148;FUNDACAO ARCO IRIS DE ARAPUTANGA
1187;10035;CENTRO UNIVERSITÁRIO MÓDULO;50005735000186;SOCIEDADE EMPRESARIA DE ENSINO SUPERIOR DO LITORAL NORTE LTDA
1980;10035;FACULDADE SINERGIA;04220662000128;SINERGIA SISTEMA DE ENSINO LTDA - EPP
1388;10035;CENTRO UNIVERSITÁRIO SUMARÉ;37886308000196;ARS ENSINO SUPERIOR LTDA
833;10034;FACULDADES INTEGRADAS DE ARIQUEMES;14605984000149;CENTRO DE ENSINO SUPERIOR DE ARIQUEMES
22736;10035;Faculdade UNISUL de Itajaí;08446503000105;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A
360;10035;CENTRO UNIVERSITÁRIO PAULISTANO;43042837000106;ORGANIZACAO PAULISTA DE EDUCACAO E CULTURA
1524;10035;FACULDADE OLGA METTIG;19483683000103;ECLETICA - NX EDUCACAO E CIENCIA LTDA
1718;10035;CENTRO UNIVERSITÁRIO NOBRE DE FEIRA DE SANTANA;14487128000136;GRUPO NOBRE DE ENSINO LTDA
2971;10035;FACULDADE BARRETOS;60243961000159;CENTRO UNIFICADO DE EDUCACAO BARRETOS LTDA
2312;10034;FACULDADE LUTERANA RUI BARBOSA;03113945000108;UNIAO RONDONENSE DE ENSINO E CULTURA LTDA
23400;10035;FACULDADE FASIPE DE SORRISO;17517109000101;UNIAO DAS FACULDADES FASIPE LTDA
3542;10035;INSTITUTO DE ENSINO SUPERIOR DE MINAS GERAIS;05724962000107;UESSA - UNIAO DE ENSINO SUPERIOR DE SABINOPOLIS LTDA
21800;10035;Escola Superior da Magistratura Tocantinense;25053190000136;TRIBUNAL DE JUSTICA DO ESTADO DO TOCANTINS
1221;10035;FACULDADE GAMMON;53640876000169;FUNDACAO GAMMON DE ENSINO
269;10035;FACULDADE FACCAT;72557705000115;ORGANIZACAO EDUCACIONAL ARTUR FERNANDES LTDA
24550;10035;FACULDADE ITPAC SANTA INES;03219494000198;IPTAN - INSTITUTO DE ENSINO SUPERIOR PRESIDENTE TANCREDO DE ALMEIDA NEVES S.A.
3688;10035;FACULDADES INTEGRADAS DO VALE DO IVAÍ;78600012000144;INSTITUICAO CULTURAL E EDUCACIONAL DE IVAIPORA
1693;10035;FACULDADE ITANHAÉM;02595335000125;UNIDADE DE ENSINO SUPERIOR DE ITANHAEM LTDA
1690;10035;FACULDADE DE SÃO VICENTE;71549984000102;UNIAO BRASILEIRA EDUCACIONAL LTDA.
3509;10035;FACULDADE VICENTINA - FAVI;76535665000161;CONGREGACAO DA MISSAO PROVINCIA DO SUL
754;10034;Centro Superior Una de Catalão;05373130000193;SOCIEDADE CATALANA DE EDUCACAO LTDA
21861;10035;FACULDADE UNIVERSO BRASÍLIA;28638393000182;ASSOCIACAO SALGADO DE OLIVEIRA DE EDUCACAO E CULTURA
135;10035;Claretiano - Centro Universitário;44943835000150;ACAO EDUCACIONAL CLARETIANA
1800;10035;Faculdade REGES de Realeza;02577023000199;CENTRO DE ENSINO SUPERIOR DE REALEZA ( CESREAL )
4179;10035;FACULDADE NAZARENA DO BRASIL;59038935000100;ASSOCIACAO NAZARENA EDUCACIONAL DE CAMPINAS.
19349;10035;Faculdade do Instituto Panamericano;08004846000101;INSTITUTO PANAMERICANO DE EDUCACAO ASSESSORIA E CONSULTORIA LTDA - ME
16437;10035;FACULDADE DE CIÊNCIAS DA SAÚDE;13330730000100;IBEP - INSTITUTO BRASILEIRO DE ENSINO E PESQUISA LTDA
1286;10035;Faculdade de Tecnologia Senai Mario Amato ;03774819000102;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL
21877;10035;FACULDADE INTEGRADA DA AMAZÔNIA;06914593000188;F. P. DO NASCIMENTO - ME
299;10035;FACULDADE DE JANDAIA DO SUL;78197993000120;FUNDACAO EDUCACIONAL JANDAIA DO SUL
5046;10035;FACULDADE POLIS DAS ARTES;08209121000150;ASSOCIACAO EDUCACIONAL DE EMBU DAS ARTES - AEEA
1576;10035;INSTITUTO DE ENSINO SUPERIOR BLAURO CARDOSO DE MATTOS;06207449000101;INSTITUTO DE ENSINO SUPERIOR BLAURO CARDOSO DE MATTOS
1806;10035;FACULDADE FERNÃO DIAS;03475713000108;FACULDADE ANTONIO AGU LTDA
533;10035;FACULDADES INTEGRADAS DE ITAPETININGA;50790823000136;FUNDACAO KARNIG BAZARIAN
24275;10035;Faculdade Unificada do Estado de São Paulo;28940990000167;UNIAO EDUCACIONAL MAUA - ME
1597;10035;FACULDADE SANTA FÉ;02706152000130;CENTRO DE ENSINO SUPERIOR SANTA FE EIRELI
23382;10035;Faculdade UNINORTE Tailândia;01260169000143;FACULDADE UNIAO EDUCACIONAL NORTE DO PARA LTDA  - ME
2091;10035;INSTITUTO SUPERIOR DE EDUCAÇÃO PRÓ-SABER;68586957000103;CENTRO DE ESTUDOS PSICO PEDAGOGICOS PRO-SABER
1246;10034;FACULDADE CANDIDO MENDES DE VITÓRIA;33646001000167;ASSOCIACAO SOCIEDADE BRASILEIRA DE INSTRUCAO - EM RECUPERACAO JUDICIAL
2393;10034;FACULDADE MARISTA;17200684000178;UNIAO BRASILEIRA DE EDUCACAO E ENSINO
1881;10035;FACULDADE DA ESCADA;03373369000138;SOCIEDADE DE ENSINO SUPERIOR DA ESCADA LTDA - SOESE
220;10035;FACULDADE SÃO JUDAS TADEU;42317149000149;ASSOCIACAO DE ENSINO SUPERIOR SAO JUDAS TADEU
3393;10035;FACULDADE DE ENSINO SUPERIOR DOM BOSCO;42649964000105;CESCOP CENTRO DE ENSINO SUPERIOR DE CORNELIO PROCOPIO LTDA
3371;10035;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;23354848000114;FUNDACAO EDUCACIONAL DE PATOS DE MINAS
4959;10035;FACULDADE ANHANGUERA DE FEIRA DE SANTANA;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
2528;10034;INSTITUTO SUPERIOR DE EDUCAÇÃO MÃE DE DEUS;78636974000153;INSTITUTO SOCIAL EDUCATIVO E BENEFICENTE NOVO SIGNO
1821;10035;FACULDADE LIONS;01405794000136;FUNDACAO EDUCACIONAL DE GOIAS
794;10035;CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE;02485183000108;INSTITUICAO EDUCACIONAL MATOGROSSENSE-IEMAT
3522;10035;FACULDADE CATÓLICA DE POUSO ALEGRE;05579079000170;FUNDACAO EDUCACIONAL DOM JOSE D'ANGELO NETO
25148;10035;Escola Superior de Educação e Negócios;12295018000147;ASSOCIACAO EDUCACIONAL LATINO AMERICANA
1115;10035;FACULDADE SANTA TEREZINHA;06048565000125;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE S LUIZ
307;10035;FACULDADE DE MEDICINA DE BARBACENA;19559012000189;FUNDACAO JOSE BONIFACIO LAFAYETTE DE ANDRADA
24547;10035;ITPAC CRUZEIRO DO SUL;02941990000198;ITPAC INSTITUTO TOCANTINENSE PRESIDENTE ANTONIO CARLOS S.A
4020;10035;FACULDADE DE TECNOLOGIA DE BOTUCATU;62823257000109;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA
22017;10035;Faculdade Nossa Senhora Aparecida;06368275000169;CENTRO EDUCACIONAL BRASIL FUTURO LTDA - ME
1071;10035;Faculdade Nova Roma de Campo Grande;06302344000131;CENTRO BRASILEIRO DE PROFISSIONALIZACAO EMPRESARIAL LTDA
2058;10035;FACULDADE METROPOLITANA;03653762000185;UNNESA - UNIAO DE ENSINO SUPERIOR DA AMAZONIA OCIDENTAL S/C LTDA - EPP
4739;10034;FACULDADE PRESBITERIANA AUGUSTO GALVÃO;13803044000100;COLEGIO PRESBITERIANO AUGUSTO GALVAO
1672;10035;INSTITUTO ESPERANÇA DE ENSINO SUPERIOR;05409222000186;FUNDACAO ESPERANCA
625;10035;FACULDADE CENECISTA DE CAPIVARI;33621384000119;CAMPANHA NACIONAL DE ESCOLAS DA COMUNIDADE
1934;10035;FACULDADE SINOP;04051404000165;SOCIEDADE EDUCACIONAL UNIFAS S/C LTDA - ME
2775;10035;Faculdades Integradas Desembargador Sávio Brandão;11243109000176;ASSOCIACAO DOM AQUINO CORREA - ADAC
22139;10035;FACULDADE SANTO ANTONIO DE ITABUNA;05423928000283;SEEA-SOCIEDADE DE ESTUDOS EMPRESARIAIS DE ALAGOINHAS LTDA
2831;10035;FACULDADE DOM BOSCO DE GOIOERÊ;86815214000131;FUNDACAO CULTURAL XINGU
2014;10034;FACULDADE SETELAGOANA DE CIÊNCIAS GERENCIAIS;22669915000127;SOEBRAS - SOCIEDADE EDUCATIVA DO BRASIL LTDA
2787;10035;FACULDADES PEQUENO PRÍNCIPE;76591569000130;ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO
662;10034;FACULDADES INTEGRADAS CORAÇÃO DE JESUS;57600934000181;INSTITUTO CORACAO DE JESUS
5671;10035;CENTRO UNIVERSITÁRIO SÃO JOSÉ DE ITAPERUNA;29642709000172;FUNDACAO EDUCACIONAL E CULTURAL SAO JOSE
219;10035;FACULDADE DE EDUCAÇÃO CIÊNCIAS E ARTES DOM BOSCO DE MONTE APRAZÍVEL;45145034000102;ASSOCIACAO DE ENSINO DOM BOSCO DE MONTE APRAZIVEL
3875;10035;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL GUAXUPÉ;20773214000108;FUNDACAO EDUCACIONAL GUAXUPE
501;10035;ESCOLA SUPERIOR DE CIÊNCIAS DA SANTA CASA DE MISERICÓRDIA DE VITÓRIA;28141190000186;IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA
368;10035;FACULDADE DE EDUCAÇÃO FÍSICA DA ASSOCIAÇÃO CRISTÃ DE MOÇOS DE SOROCABA;71488928000105;ASSOCIACAO CRISTA DE MOCOS DE SOROCABA
1363;10035;FACULDADE VISCONDE DE CAIRÚ;15239981000100;FUNDACAO VISCONDE DE CAIRU
22147;10035;Faculdade de Ciências Jurídicas de Belo Jardim;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
1667;10034;FACULDADE INTERNACIONAL DE CIÊNCIAS EMPRESARIAIS;26387167000140;INSTITUTO BRASILEIRO PARA O DESENVOLV.SUSTENTAVEL LTDA
1161;10035;INSPER INSTITUTO DE ENSINO E PESQUISA;06070152000147;INSPER - INSTITUTO DE ENSINO E PESQUISA
1346;10035;FACULDADE BATISTA DE MINAS GERAIS;11371257000176;INSTITUTO PEDAGOGICO DE MINAS GERAIS LTDA
24046;10035;Faculdade da Associação Médica Paulista;60993482000150;ASSOCIACAO PAULISTA DE MEDICINA
23201;10035;Instituto de Educação Superior UNISUL de Itajaí;08446503000105;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A
1573;10035;CENTRO UNIVERSITÁRIO ALFREDO NASSER;01460690000124;ASSOCIACAO APARECIDENSE DE EDUCACAO
6528;10035;FACULDADE DE CIÊNCIAS APLICADAS DE LIMOEIRO;11166741000163;FACULDADE DE CIENCIAS DA ADMINISTRACAO DO LIMOEIRO
1628;10034;FACULDADE DE CIÊNCIAS HUMANAS DE AGUAÍ;03362055000130;GRUPO PARA EDUCACAO, CULTURA E FORMACAO PROFISSIONAL LIBERDADE & VIVENCIA S/S LTDA - ME
